path,label,split,reason,hash
"../../foodsg-233_cleaned/Bee hoon, goreng/7PL1WF83S118ZLNLOWWWUALZ.jpg","Bee hoon, goreng",all,exact_duplicate,2bcfb11acdb36b1b755bd66fe926671c
../../foodsg-233_cleaned/Nuts/C9Q4NIK1SU5VFB1DVXFU2MFM.jpg,Nuts,all,exact_duplicate,2bf6c70b168e10b24a48f4b2be31a52d
../../foodsg-233_cleaned/char siew pau/KRLM3ANJDNT6386J2ND2QUAR.jpg,char siew pau,all,exact_duplicate,2c2b51ef768dbf7f12c52f255d945954
../../foodsg-233_cleaned/Soto ayam/5U269U90N573ZDK4O14KLTZ8.jpg,Soto ayam,all,exact_duplicate,2c48a6ef47957314246ced15225e1d8e
../../foodsg-233_cleaned/chicken masala/FX9AJQFX0VS274URUPVT8D6J.jpg,chicken masala,all,exact_duplicate,2c70bcef381fd81c08c611c7bd9e522f
../../foodsg-233_cleaned/sambal/622OAW3FUWCZGHDBRMSQJKVY.jpg,sambal,all,exact_duplicate,2c70bcef381fd81c08c611c7bd9e522f
../../foodsg-233_cleaned/mixed vegetables/N6VUIRAVFLTV98CFFZF0FJB8.jpg,mixed vegetables,all,exact_duplicate,2cce6e7f08318b85dd0a13c1c72fbf04
../../foodsg-233_cleaned/Sweets/SL30MY5Z698A4C9HQ43UD56Q.jpg,Sweets,all,exact_duplicate,2d446ed11973b4b6cf7746e7bfc648ab
../../foodsg-233_cleaned/Seafood Noodles Soup/AN9ICWO9A623PS3B3PWAIC7N.jpg,Seafood Noodles Soup,all,exact_duplicate,2d4c8ec150f915c2bac5125de079b877
../../foodsg-233_cleaned/Indian Prata/8XYSVWZ673EUO5ZQ5JGBKM9P.jpg,Indian Prata,all,exact_duplicate,2d526f14f029cc66f0c0d7d2108265f4
../../foodsg-233_cleaned/whole grain bread/52SL1GL4EGF6KOXOET28XA1Q.jpg,whole grain bread,all,exact_duplicate,2da8b38679598e4760001d0580c1f175
../../foodsg-233_cleaned/Mee soto/4H7SJIYAABP25RXZIZ3YM7RV.jpg,Mee soto,all,exact_duplicate,2dbaa1360f3bb8c9c8a338e705a96b61
../../foodsg-233_cleaned/chicken wing/XR0RJ9CWV6YGGLRRZ1DWAIZL.jpg,chicken wing,all,exact_duplicate,2df9cab40aa39079c5fbb5097ee49f43
../../foodsg-233_cleaned/Fruit juice/V366I2B01H33L4Z3EZUZRTFL.jpg,Fruit juice,all,exact_duplicate,2e13c025ec8569d9286746516028dd22
"../../foodsg-233_cleaned/Mee siam, fried/ZTONDFKAVGPO3STXQS050RDY.jpg","Mee siam, fried",all,exact_duplicate,2e15557a073f5cdb477a87a111b3ae4a
"../../foodsg-233_cleaned/Mee siam, fried/0DVMUPOQQT6OFUT2IJEXKVHO.jpg","Mee siam, fried",all,exact_duplicate,2e1ef3390bc94bb60457deccf278b493
../../foodsg-233_cleaned/lontong/7HEN3KVXTMI32P5T9G7AF7CE.jpg,lontong,all,exact_duplicate,2eab88ecae9073bdba55744058c8a0ee
../../foodsg-233_cleaned/Tauhu Goreng/J3GD054OGZW9UJCBEILOX18Z.jpg,Tauhu Goreng,all,exact_duplicate,2eb8dc01dc04bf4ad4c1ef5f5f77176b
../../foodsg-233_cleaned/Bibimbap/QDJLICSX2WEQQRFU78KMCD0Q.jpg,Bibimbap,all,exact_duplicate,2ebcc8a4fe72e2fceaeb48ba25f60c01
"../../foodsg-233_cleaned/Rice, with dakgalbi/FD8YX35HSB482VTZK45P9LXU.jpg","Rice, with dakgalbi",all,exact_duplicate,2ebcc8a4fe72e2fceaeb48ba25f60c01
../../foodsg-233_cleaned/Mee rebus/9DUGF5E61ADSPDUDZUOWA8PD.jpg,Mee rebus,all,exact_duplicate,2f24d48d1fe65c67a300fdc6a109a05f
../../foodsg-233_cleaned/Pomelo/YX7D6L60MGKXX4ANWAWEKJJQ.jpg,Pomelo,all,exact_duplicate,2f2e8d21237c4c8530815d592f60ae43
../../foodsg-233_cleaned/Mee soto/JUA8F8V8SR51N92BZV10D40L.jpg,Mee soto,all,exact_duplicate,2f318b6a996e960fba1a76d6d8d59f5e
"../../foodsg-233_cleaned/Bee hoon, goreng/80BFD3M50A87H03MBWWD4BV6.jpg","Bee hoon, goreng",all,exact_duplicate,2f762e0ed884e6ea16ad47f070ea6014
../../foodsg-233_cleaned/passion fruit/NIE4NFU08HJ56N9L16LEDL8W.jpg,passion fruit,all,exact_duplicate,2f890a900b3be0973d898494d868d14a
../../foodsg-233_cleaned/whole wheat/H2M64YVVH792H34345RZ2FKX.jpg,whole wheat,all,exact_duplicate,2f9953d567c45a9b9e874fe589cc3de4
"../../foodsg-233_cleaned/Bee hoon, goreng/LZJIJ8GP4LCSHHWJ20DKX1XV.jpg","Bee hoon, goreng",all,exact_duplicate,2fbb60451a5d671f363a09c9e8191408
"../../foodsg-233_cleaned/Mee siam, fried/BA2325B5L76ZTNR1IFGFE6MA.jpg","Mee siam, fried",all,exact_duplicate,2fe81f62308eadb28776b6e62eb3fe02
../../foodsg-233_cleaned/whole grain bread/I4DASUXKYDLZGS22LOB5GQTJ.jpg,whole grain bread,all,exact_duplicate,30159815799f70ba23caee4f60b3f7a4
../../foodsg-233_cleaned/steamed buns/E2QQNG38KSNPYAXDIGB3EFLU.jpg,steamed buns,all,exact_duplicate,30362614da839cf9cd5bff9369d544f4
../../foodsg-233_cleaned/whole grain bread/3GDKTVA1AHUU3MNUS5VEPMG7.jpg,whole grain bread,all,exact_duplicate,3070ff366fb8a2aa0b4a0c9cf4b1ce0b
../../foodsg-233_cleaned/pig organ soup/1FLHFQEL2CD3DB5BD25QYP9G.jpg,pig organ soup,all,exact_duplicate,30954c4d05a3096ec811996710cc8a90
../../foodsg-233_cleaned/Mee kuah/3RR8R24M5JRZ4NG7Z0QNY6KW.jpg,Mee kuah,all,exact_duplicate,309e807adeee8a93a22e5e7cbb0f6f6a
../../foodsg-233_cleaned/whole wheat/0R7V3Y4KVNJ7PF3VDUDT8YNK.jpg,whole wheat,all,exact_duplicate,30b5ba70602a36041e48602f0652fef4
../../foodsg-233_cleaned/whole wheat/EPH5RM8URPP5ARYD8XIM90DL.jpg,whole wheat,all,exact_duplicate,30ca9d274777c2605ec104d27e18b960
"../../foodsg-233_cleaned/Mee siam, fried/RSVLKA3O6GY80H418KHEBV5K.jpg","Mee siam, fried",all,exact_duplicate,310d473d8aa770d72d035c45b027628c
"../../foodsg-233_cleaned/Bee hoon, goreng/X0133NMYGK01XPLYE32Z2D8P.jpg","Bee hoon, goreng",all,exact_duplicate,312d9239f501dc6e77a1b648e94c9fc4
../../foodsg-233_cleaned/Mee siam/0IOEJTMZ8I3XBA4ZQTY7BGES.jpg,Mee siam,all,exact_duplicate,318f51a9b35116446d3fe606a93dc40d
../../foodsg-233_cleaned/whole wheat/7OQQN8SWF18USSXBQSNVYZAL.jpg,whole wheat,all,exact_duplicate,31bb38ead516f1af70f9dbcf9099f2ee
../../foodsg-233_cleaned/Mee soto/0RS0Z3C6FXEOIGSBFRGQ96BY.jpg,Mee soto,all,exact_duplicate,31c63159799ec4ea90ca721c8e64f834
../../foodsg-233_cleaned/fried chicken/0CPAP1J7Y45SFX5Z4S572NEX.jpg,fried chicken,all,exact_duplicate,32040f0c4fe8079def052e7626d78541
"../../foodsg-233_cleaned/Bee hoon, goreng/UQSSH6CDENIZRYPZKEK3BN5N.jpg","Bee hoon, goreng",all,exact_duplicate,3243e0c7bc7f1819b6722a9c8503deb7
"../../foodsg-233_cleaned/Mee siam, fried/4QH8WC1ETHSFRFA1Q4UO2W1N.jpg","Mee siam, fried",all,exact_duplicate,3243e0c7bc7f1819b6722a9c8503deb7
../../foodsg-233_cleaned/har cheong gai/090HZCZBYSCDS4PUIGK14ILE.jpg,har cheong gai,all,exact_duplicate,3248f805342e756f2b3676539b9ceba0
../../foodsg-233_cleaned/Mee kuah/YCIY4TI4DKBFWS2GP9NIVM5P.jpg,Mee kuah,all,exact_duplicate,329c56f26aa558e72367d39a9eb4e21f
../../foodsg-233_cleaned/Mee bandung/KSW7IRHJA62EMMAMZP1NVL8N.jpg,Mee bandung,all,exact_duplicate,329c56f26aa558e72367d39a9eb4e21f
../../foodsg-233_cleaned/Pomelo/L8WOVFQQV4ADSD35ANKQG1SV.jpg,Pomelo,all,exact_duplicate,329d5530bd2c92543bde638f3d4e398f
../../foodsg-233_cleaned/mushroom soup/HB8SFS9U35VHL0TY6P0N2F5H.jpg,mushroom soup,all,exact_duplicate,32b8fa9cba61570a390d170900bc98a5
../../foodsg-233_cleaned/Wholegrain Wrap/IUGFJRFVM46P6ERKQWHA7IBD.jpg,Wholegrain Wrap,all,exact_duplicate,330749e3bb8b4e225d1b184276535b47
../../foodsg-233_cleaned/chai tow kuay/EGKJXFTMDLR0A0DL7MDEAU8E.jpg,chai tow kuay,all,exact_duplicate,332cc328374a8ad8204548997341cf45
../../foodsg-233_cleaned/Hor Fun/NZRU92TATY80ZHM6W6BUZQIY.jpg,Hor Fun,all,exact_duplicate,333da1fac5148abdca7f3fb665244618
../../foodsg-233_cleaned/mixed vegetables/JLPS7446TJPQAS7NJ3R82TO9.jpg,mixed vegetables,all,exact_duplicate,334595f03c476cb2780966cb99730d25
../../foodsg-233_cleaned/fried prawn/QM7WA3UR3R6NWZ73JVMESVAQ.jpg,fried prawn,all,exact_duplicate,33580b092981c7d6fde6af8ca2ca874e
../../foodsg-233_cleaned/Mee kuah/LDNKI6ME3G0RJP38Y3KHZEMY.jpg,Mee kuah,all,exact_duplicate,335b8fdb5e7bcda7bf656e574b6a9f18
../../foodsg-233_cleaned/whole wheat/14VFCZUNPK002JTADZVKWN2N.jpg,whole wheat,all,exact_duplicate,337c95daf12f938e1f55521c64dc9343
../../foodsg-233_cleaned/bee hoon/1MPP49JT0LKTHB70URJU212S.jpg,bee hoon,all,exact_duplicate,33daf0385a0efd94c68f00ca9c6e7511
../../foodsg-233_cleaned/Seafood Noodles Soup/9MIQ14CNIT7M07MVA0RGG2YK.jpg,Seafood Noodles Soup,all,exact_duplicate,340502496c53478334979dff7d228888
../../foodsg-233_cleaned/mee pok/XL8XKXRPG7D8FIKWAO0X70JT.jpg,mee pok,all,exact_duplicate,3413fe000978ee454235f582eaf4813f
../../foodsg-233_cleaned/har cheong gai/7V07EKB0XCWRYTT76HCE62Z4.jpg,har cheong gai,all,exact_duplicate,3447569634cd340f4cede8c641ad3273
../../foodsg-233_cleaned/lontong/TI1KIWYXTLNRSR8IGSTTSYPY.jpg,lontong,all,exact_duplicate,345aac73dc48b2c2b8c152766372e847
../../foodsg-233_cleaned/chilli crab/IT9L1FDAKQ78Q7EHECVU1YFE.jpg,chilli crab,all,exact_duplicate,34c6d871e82729a4db57aa244eaf6ccd
../../foodsg-233_cleaned/Laksa/QONF75515ONVFXSOXW45NA3Y.jpg,Laksa,all,exact_duplicate,34f48c7addff09d30b5ceaeb67bd35be
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/4JWHO1SD8KUJ8L1MTJ2IPJ29.jpg","Rice, korean bulgogi beef",all,exact_duplicate,34f55cf5cdc16eb6620d138f591e2191
"../../foodsg-233_cleaned/Rice, with dakgalbi/28TMVKPJCT2TD9161V2XEYQM.jpg","Rice, with dakgalbi",all,exact_duplicate,34f55cf5cdc16eb6620d138f591e2191
../../foodsg-233_cleaned/Seafood Noodles Soup/TMAVD6F258YRO1R3WWCP0LII.jpg,Seafood Noodles Soup,all,exact_duplicate,34f799f68768b979397576ff3e3ed632
"../../foodsg-233_cleaned/Miso ramen, with fishcake/XVIM1EAZWTTSTFQE560JA7J2.jpg","Miso ramen, with fishcake",all,exact_duplicate,34fada8e12be4d883fe292d7f94e8727
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/J8XWVJVXEFXMG0E9QWMQP4VK.jpg","Rice, korean bulgogi beef",all,exact_duplicate,34fada8e12be4d883fe292d7f94e8727
"../../foodsg-233_cleaned/Bee hoon, soto/IIVM2ZL5UJN8YEQCFVH8R1NK.jpg","Bee hoon, soto",all,exact_duplicate,34fd90575c55de6b8a662b44e7a1ceaf
../../foodsg-233_cleaned/satay bee hoon/PR7RIZVUJES4FOE5PS3LB122.jpg,satay bee hoon,all,exact_duplicate,34fd90575c55de6b8a662b44e7a1ceaf
../../foodsg-233_cleaned/drunken prawn/N5EW3IS2EISB494MLP2HOPLU.jpg,drunken prawn,all,exact_duplicate,35aee3241454e9373d072640d12b3a71
../../foodsg-233_cleaned/cooked brown rice/GSK93D02ZEQJPOO1M6KOVKA1.jpg,cooked brown rice,all,exact_duplicate,35aee3241454e9373d072640d12b3a71
../../foodsg-233_cleaned/lontong/B9Z5FPD9BQZRGIN0DG1O33QF.jpg,lontong,all,exact_duplicate,35d747291facd05dcca0d53a9a1f61c1
"../../foodsg-233_cleaned/Bee hoon, goreng/3P6OUBF0URD0LZ84YJ3PLK8X.jpg","Bee hoon, goreng",all,exact_duplicate,361fabec554a81c1ad2418a0d32d0de9
"../../foodsg-233_cleaned/Mee siam, fried/1D8G23B471TDAED79PO35TP3.jpg","Mee siam, fried",all,exact_duplicate,361fabec554a81c1ad2418a0d32d0de9
../../foodsg-233_cleaned/Mee bandung/89TLMUWY4ZPOML8CNHGQMT9N.jpg,Mee bandung,all,exact_duplicate,3640530f78539733769fb0cb3610a66b
../../foodsg-233_cleaned/Mee soto/59M1V3BGXPMYCX6ELQMF48ZG.jpg,Mee soto,all,exact_duplicate,3640530f78539733769fb0cb3610a66b
../../foodsg-233_cleaned/Lor mee/HDTTMY8HU46Z2XN38IQBTQOE.jpg,Lor mee,all,exact_duplicate,36484dddf50038c5d61e41b603a2c696
../../foodsg-233_cleaned/Laksa/T7GP5323LXHYKJ7SZSF2YKWL.jpg,Laksa,all,exact_duplicate,36484dddf50038c5d61e41b603a2c696
../../foodsg-233_cleaned/mee pok/2XOX5RF2CA1PB4V4KOWEV63R.jpg,mee pok,all,exact_duplicate,3651a60918bf5c2790b65cf4f7e86f64
../../foodsg-233_cleaned/Duck Rice/3TDHBDTO9OLDKE8KD66T6M7B.jpg,Duck Rice,all,exact_duplicate,3659f50ef41df87a8eeb62ef59ed8652
../../foodsg-233_cleaned/whole wheat/ORFBT48ZDA8TW3XCR7RXX51N.jpg,whole wheat,all,exact_duplicate,36a45b0cefef8f4bc60cbd0458d0f5c1
../../foodsg-233_cleaned/whole wheat/DLKOEIC9VSUQ82V0ZIDNABDY.jpg,whole wheat,all,exact_duplicate,36d9984f64aa07efcfff09f639c48168
../../foodsg-233_cleaned/Mee siam/C29W8H6VYYHEW38ZGS7L5HOU.jpg,Mee siam,all,exact_duplicate,3715bd5e92f64fbf837c4d4ce0d57ab9
../../foodsg-233_cleaned/sambal/TGI7YQ101X7BF2GNJ7KZO3QP.jpg,sambal,all,exact_duplicate,37162eb7e6d94bf26da3ff5d59e4d4cd
../../foodsg-233_cleaned/hotplate tofu/GWVIKPYVR9EMGNV15XH1EUAK.jpg,hotplate tofu,all,exact_duplicate,37162eb7e6d94bf26da3ff5d59e4d4cd
"../../foodsg-233_cleaned/Bee hoon, soto/SVABEY1GT3YSUPI2IMGTB1A3.jpg","Bee hoon, soto",all,exact_duplicate,3720160f6cb8f40ec97d6215f768b7bc
../../foodsg-233_cleaned/mushroom soup/BOUCF9IJ4UXRNC1CAFOG4E85.jpg,mushroom soup,all,exact_duplicate,3734ddf88a63f5a0602a06f696dd1f9c
../../foodsg-233_cleaned/Mee siam/V44S3H7D7JNPUM6TUK17HX1M.jpg,Mee siam,all,exact_duplicate,3771ce1d02b849b17b7a72f59e09c15e
../../foodsg-233_cleaned/yam rice/SEVKDUYKHZ3WQCJR8KPOYBRL.jpg,yam rice,all,exact_duplicate,37963befd1ab85f3bc694d8b152245c1
../../foodsg-233_cleaned/Seafood Noodles Soup/QY31DXI0ZZJDJ2V81PXA54QG.jpg,Seafood Noodles Soup,all,exact_duplicate,379d4e082c1f3d2e5380a8173d44a73a
../../foodsg-233_cleaned/yong tau foo/L1SU19IC1WQAPVU6QMIVLFYT.jpg,yong tau foo,all,exact_duplicate,37abe45f906f701ed57b1c5ccf1209fd
../../foodsg-233_cleaned/Mee bandung/7QTZ9YKR8V62C5488NJQKIQB.jpg,Mee bandung,all,exact_duplicate,37b66079c3e8d677b6b70a5bf27b3767
../../foodsg-233_cleaned/Mee soto/7OADJYE5D4HZ4CEH30I6ZCM0.jpg,Mee soto,all,exact_duplicate,37c66d95f3c0d74496fad767a6bd9ea7
../../foodsg-233_cleaned/Pomelo/275UPEI5UJPA835Q5BNPCTFV.jpg,Pomelo,all,exact_duplicate,37ca64af242b1e2c856534c8085119f8
../../foodsg-233_cleaned/Seafood Noodles Soup/GLIHUNB2585OZA9LYUCXYT4I.jpg,Seafood Noodles Soup,all,exact_duplicate,3804b401489058ab5e1bf0fac5298b91
../../foodsg-233_cleaned/Sweets/YWS7MXAPFQ192INC2VYQIGG3.jpg,Sweets,all,exact_duplicate,38507e40d58777bc19f8cb7ce32519f6
../../foodsg-233_cleaned/beef noodle soup/A4J08KNSZTCP1I83X0T1K5GR.jpg,beef noodle soup,all,exact_duplicate,3866309ed5c7318f694d18ec2ff5086f
../../foodsg-233_cleaned/Soto ayam/902PTHDO80R4EGYK2OCRQ22K.jpg,Soto ayam,all,exact_duplicate,389e3dbc043c72a3e7a646795ceb2031
../../foodsg-233_cleaned/Mee soto/6AI1D0VQH5L1S342228RWP8Q.jpg,Mee soto,all,exact_duplicate,389e3dbc043c72a3e7a646795ceb2031
../../foodsg-233_cleaned/bee hoon/S20QLFDLP9OQ6UJE61UEIB7X.jpg,bee hoon,all,exact_duplicate,38e41e09ff907e30806c45fbcd65e958
../../foodsg-233_cleaned/pear/7JS2057J69AVI1ZPPBAR6MC0.jpg,pear,all,exact_duplicate,38ed0b42b91e524c914a29b5cab0ee1b
../../foodsg-233_cleaned/Apple/S7NH7I2COS456F5VUAJ2B0YL.jpg,Apple,all,exact_duplicate,38ed0b42b91e524c914a29b5cab0ee1b
../../foodsg-233_cleaned/mee pok/SSD3QJEDADW9V4DN4D7PJUD6.jpg,mee pok,all,exact_duplicate,393cd14305562e54bae56fce262afc8a
../../foodsg-233_cleaned/kueh lapis - rainbow/X5VY4FSSJK1YTPVY6OQBU18L.jpg,kueh lapis - rainbow,all,exact_duplicate,393dd3925c3ec026cff868fb784ecec6
../../foodsg-233_cleaned/vegetarian bee hoon/9EE7UA4P2PDUU480WZEF2CYW.jpg,vegetarian bee hoon,all,exact_duplicate,3962e993f3e5e817b5086977ad6260d6
"../../foodsg-233_cleaned/Bee hoon, soto/2U78ZB6SR7PSKI3M574AUB6B.jpg","Bee hoon, soto",all,exact_duplicate,397c244d2507d50f7bf32c1a7a347a10
../../foodsg-233_cleaned/Mee rebus/Y2HDAY1CMQMCONQEYMJR5A86.jpg,Mee rebus,all,exact_duplicate,39b37019b177da582bd373b852327ea2
../../foodsg-233_cleaned/Mee kuah/X9CN0EB6RWA3H5X1M7BYP4B4.jpg,Mee kuah,all,exact_duplicate,39bd58bcb33d732ceb1a03d2e207d6d5
../../foodsg-233_cleaned/Mee bandung/704P1IYI46CXTFOJL2WUNXYB.jpg,Mee bandung,all,exact_duplicate,39bd58bcb33d732ceb1a03d2e207d6d5
"../../foodsg-233_cleaned/Bee hoon, goreng/GRCU1HVJG3WRJH3LV8FG5VTZ.jpg","Bee hoon, goreng",all,exact_duplicate,39d80fce02271e2e22ed4ac864a96c31
../../foodsg-233_cleaned/char siew pau/P9CQCQ3GDDSBT57R6AIY4AS4.jpg,char siew pau,all,exact_duplicate,39e6a3350cf8d2b53f61f6d0b7dc5355
../../foodsg-233_cleaned/Mee bandung/XJQY53MAQQWO4EE712UP6I8R.jpg,Mee bandung,all,exact_duplicate,3a070c37c89a7e276ca98246af8cabb4
../../foodsg-233_cleaned/Mee siam/VHJY1F8CHRI5MCUQNZQ9TIRX.jpg,Mee siam,all,exact_duplicate,3a1ad54c908127f44aa098db5e63075d
../../foodsg-233_cleaned/Soto ayam/ZYCSEVKII858KEOYZA9MILOW.jpg,Soto ayam,all,exact_duplicate,3a55dad4c50ac49f2eae789ff26d6358
"../../foodsg-233_cleaned/Bee hoon, soto/K68W8KO4PAXDDOS4IVBFIRSB.jpg","Bee hoon, soto",all,exact_duplicate,3a55dad4c50ac49f2eae789ff26d6358
"../../foodsg-233_cleaned/Bee hoon, goreng/U17Q0O83AXXNBRG8Q2FTCC2I.jpg","Bee hoon, goreng",all,exact_duplicate,3a586905ca901f7cf4b0c87e17f2c59c
../../foodsg-233_cleaned/mixed vegetables/DTBZATSZ3FGH1OH3463URLBE.jpg,mixed vegetables,all,exact_duplicate,3a68bc2c52d46a3251f7ab92e215285e
"../../foodsg-233_cleaned/Bee hoon, soto/IMQOYOLEVPVIGBNE71LC7TTJ.jpg","Bee hoon, soto",all,exact_duplicate,3aa2a4c5aee4b096a9362995767521d5
../../foodsg-233_cleaned/whole grain bread/WUM2BEU4BV5LLADO9ZFM633Q.jpg,whole grain bread,all,exact_duplicate,3aa6b7526240aa22815879ec9cb3c107
../../foodsg-233_cleaned/Bubble Milk Tea/E3X26AF1LB5B60HW9OZXQVVG.jpg,Bubble Milk Tea,all,exact_duplicate,3aaec1da620d9b443576f947bf1e548f
../../foodsg-233_cleaned/chin chow drink/H1UAU8GC8LV0XXDFD7LNAG01.jpg,chin chow drink,all,exact_duplicate,3aaec1da620d9b443576f947bf1e548f
../../foodsg-233_cleaned/Sweets/21TGNC43ZMNWC5Q0CZWKQL9K.jpg,Sweets,all,exact_duplicate,3b2926cdaf9c5d3c98e765ad6418dd09
"../../foodsg-233_cleaned/Bee hoon, goreng/FQSWF5I1PEEFNX34BCJIGQPD.jpg","Bee hoon, goreng",all,exact_duplicate,3b32fbb01aca257f352614480449c8b5
../../foodsg-233_cleaned/Mee soto/7RF9RDXSV2E34M41AKAQMMMH.jpg,Mee soto,all,exact_duplicate,3b3e2f2cfb3ff5031675ad8426a1c52e
../../foodsg-233_cleaned/fried prawn/MMHMMDGEM8T01CAOTIO7SVF4.jpg,fried prawn,all,exact_duplicate,3b47aa728ad5fe52e9846a8fd2739f70
../../foodsg-233_cleaned/Mee siam/IKDGUD5Z15U32FPMF8RVNGTX.jpg,Mee siam,all,exact_duplicate,3b48d9a766369685081fc82a99242958
../../foodsg-233_cleaned/Pomelo/16SSTY8B9RDHMN54VZISSSQP.jpg,Pomelo,all,exact_duplicate,3b83e1fe46ea5262650504937da6d0ac
../../foodsg-233_cleaned/fried prawn/HXPQWIYQZ1VKM62TYCIAG9YO.jpg,fried prawn,all,exact_duplicate,3bb19c4f20d8b9ac86e02436fc254f2d
../../foodsg-233_cleaned/whole wheat/SRFDPTXL3KQFJ77RYL3OMARI.jpg,whole wheat,all,exact_duplicate,3bc28212a38b54c2d4a35e025741a164
../../foodsg-233_cleaned/Pomelo/DL390LLXBNV4BJNQMFG7242T.jpg,Pomelo,all,exact_duplicate,3bdb060997889364b26f482cce50edee
../../foodsg-233_cleaned/Mee siam/GAR7B6HV1UOXU6SJLPBZZ7DJ.jpg,Mee siam,all,exact_duplicate,3c02f13fefe56f11fe8210453078c2e8
../../foodsg-233_cleaned/rock melon/483NRNE6BYXZBNDBGCQYO1PG.jpg,rock melon,all,exact_duplicate,3c065011a8d06460fcf372c52818b37b
../../foodsg-233_cleaned/honeydew/35OL0IMHIPZXPBBZATL39V23.jpg,honeydew,all,exact_duplicate,3c50f1b21ef740128694478ff840a970
../../foodsg-233_cleaned/Wholegrain Wrap/09L4L12WFBLKZTW6WWKTROYE.jpg,Wholegrain Wrap,all,exact_duplicate,3c5d3326acd32a2617dff0f00f178010
../../foodsg-233_cleaned/whole wheat/17OTHPHEMUNC1O4ZBIA7CFT5.jpg,whole wheat,all,exact_duplicate,3c5d3326acd32a2617dff0f00f178010
../../foodsg-233_cleaned/Mee siam/TU1FNCT0H0O4SU1U1YEXEKXE.jpg,Mee siam,all,exact_duplicate,3c825504ddf6356057a5674b9f5a6411
../../foodsg-233_cleaned/lontong/S1M67AV7MDBVM55X42W6GXF8.jpg,lontong,all,exact_duplicate,3ca09e63526e68972b1be3511aecbc4f
../../foodsg-233_cleaned/cream soup/NEWQY6TUT44A1F0DKCZPQJDM.jpg,cream soup,all,exact_duplicate,3ca2605e99d42a18ff26822aa82ff5ef
../../foodsg-233_cleaned/bee hoon/UII72BBWEOT4QTA1WIJIYPZ9.jpg,bee hoon,all,exact_duplicate,3cc7586f6fa2fa134f8e1d853a79950d
../../foodsg-233_cleaned/Mee soto/WQDCIVZOY874MMG9XRMGEBRY.jpg,Mee soto,all,exact_duplicate,3ce937016ec9fb3484c96817d1551353
../../foodsg-233_cleaned/char siew pau/6GPHF6CI1RVFJHG61TKNFOEZ.jpg,char siew pau,all,exact_duplicate,3cf896e3eb8b95755b7954596684820d
"../../foodsg-233_cleaned/Mee siam, fried/UGR8LATGQGPVXWA7J6UHEPD8.jpg","Mee siam, fried",all,exact_duplicate,3d042ff46535f4b03eaebdbd466486bc
../../foodsg-233_cleaned/Mee siam/Y3UEARFDY3SQIFVUZC3DZFYE.jpg,Mee siam,all,exact_duplicate,3d042ff46535f4b03eaebdbd466486bc
../../foodsg-233_cleaned/preserved fruit snacks/3W0NICVBFYNKJ8OLBWT0GNXK.jpg,preserved fruit snacks,all,exact_duplicate,3d156ed7306a810a7f62d5e99863c410
../../foodsg-233_cleaned/Soto ayam/L6NOG52U29704DU403SQ2679.jpg,Soto ayam,all,exact_duplicate,3d286094a226da8f672ae8ac7557deb7
../../foodsg-233_cleaned/sliced fish soup/87SK772DQ2RTLLIGRPEIJ508.jpg,sliced fish soup,all,exact_duplicate,3d574779cd1b2e5bbfa09fcd35443344
../../foodsg-233_cleaned/Seafood Noodles Soup/15JJ4YSGK4MFZ3WW1R60GHDL.jpg,Seafood Noodles Soup,all,exact_duplicate,3d574779cd1b2e5bbfa09fcd35443344
../../foodsg-233_cleaned/fried prawn/HRWMTQMG7Z0UIKC6YNNYZXD8.jpg,fried prawn,all,exact_duplicate,3d80551bd9086ee1a392ab897be3182f
../../foodsg-233_cleaned/cream soup/ALFPVPLMG5PE5R479SW9YJXV.jpg,cream soup,all,exact_duplicate,3dc7746913040354d2c004601bda3077
../../foodsg-233_cleaned/pineapple/AVLRXKVLCA6LNAH7D8SAX3BW.jpg,pineapple,all,exact_duplicate,3dc8fd91056022955831eef44a62aec2
../../foodsg-233_cleaned/strawberry/NW1WLI9PTVV5NJQB5EV0ADIG.jpg,strawberry,all,exact_duplicate,3dc8fd91056022955831eef44a62aec2
../../foodsg-233_cleaned/Mee kuah/EBRXV85MCX8KNZ6NPPWNJEX0.jpg,Mee kuah,all,exact_duplicate,3dd4a169a42f56365032be9f0b475c9d
../../foodsg-233_cleaned/mushroom soup/ULPIZEF8EJAGP3LB1EU7UEWI.jpg,mushroom soup,all,exact_duplicate,3dda71167edad4ae4b96bacf44d30442
"../../foodsg-233_cleaned/Rice, with dakgalbi/7LE9URZNOU5OLWY2I5NL10IB.jpg","Rice, with dakgalbi",all,exact_duplicate,3e083a0aae20fd3bee69fabfde91fbc1
../../foodsg-233_cleaned/green leafy vegetables/T2ETC114D2WSSPRXUDRHJEB7.jpg,green leafy vegetables,all,exact_duplicate,3e16c3e02286d8275862f71979303cfa
"../../foodsg-233_cleaned/Bee hoon, soto/QAPO4EPJBWFV272191CAU8MZ.jpg","Bee hoon, soto",all,exact_duplicate,3e43d066b2fd52d5194dd5e7935d470e
../../foodsg-233_cleaned/tom yum noodle soup/ZJTXLSV2T5S8RE7VYSIKKUMD.jpg,tom yum noodle soup,all,exact_duplicate,3e5bc7c5f87bd90f127e4ce571eac6c7
