path,label,split,reason,hash
../../foodsg-233_cleaned/Fruit juice/Y09JOQAQ1Y3FNL730ORASK98.jpg,Fruit juice,all,near_duplicate,aef5c41bcb849866
../../foodsg-233_cleaned/cheese fries/ZS1JFH7CEVTPH22B6X94SSI5.jpg,cheese fries,all,near_duplicate,aefa18c87f174039
../../foodsg-233_cleaned/chicken soup/EX95RTDKTC8HTMPBPHZE1N3V.jpg,chicken soup,all,near_duplicate,af25056f2dc1dc8a
../../foodsg-233_cleaned/bak chor mee/SMQZAHCF1H3LR1RU60ANO6VJ.jpg,bak chor mee,all,near_duplicate,af26d43e930b9899
../../foodsg-233_cleaned/Chocolate/A9V8HNKHD1OHT6U4C4ULZ26E.jpg,Chocolate,all,near_duplicate,af39d0c299e66239
../../foodsg-233_cleaned/Wholegrain Wrap/42SMV16GQ3SXVABB2JJVTWBY.jpg,Wholegrain Wrap,all,near_duplicate,af3e9313d8e0ccc4
../../foodsg-233_cleaned/char siew/BPUACHFVTEQV796I5NM41GHF.jpg,char siew,all,near_duplicate,af42d2d1b58e9166
../../foodsg-233_cleaned/char siew/X2IJO2X7JZHI1TLP1UMW0SV9.jpg,char siew,all,near_duplicate,af68824ecdbb4e14
../../foodsg-233_cleaned/rojak/OVZWA1IZYG1IN16KVSMHMIDE.jpg,rojak,all,near_duplicate,af87d0489e6993c9
"../../foodsg-233_cleaned/Wanton mee, dry/WIYPJ8M6B4UTM55QGROH8F19.jpg","Wanton mee, dry",all,near_duplicate,af90e84794fad0e1
../../foodsg-233_cleaned/passion fruit/4P5CMJ664IY5VBFRWWUNI6RQ.jpg,passion fruit,all,near_duplicate,af91d16e902f1f60
../../foodsg-233_cleaned/Chocolate/WILKBNE52FT6ICQJSPLIEB9U.jpg,Chocolate,all,near_duplicate,af9490696f969469
"../../foodsg-233_cleaned/Bee hoon, goreng/MGDWXNGM5WNGVJGA549LU9EP.jpg","Bee hoon, goreng",all,near_duplicate,af95b542c03dd334
../../foodsg-233_cleaned/chilli crab/KFW6KQMU7C5HWUHQOG46WHML.jpg,chilli crab,all,near_duplicate,af96f5c0c22acc53
../../foodsg-233_cleaned/hokkien prawn mee/0DK78XFG79GQ4TX1BUKGL2RD.jpg,hokkien prawn mee,all,near_duplicate,af97b458c86ae12c
../../foodsg-233_cleaned/Chocolate/0J5XQUO6P1VTK7EXK4OTUX8V.jpg,Chocolate,all,near_duplicate,af9db0e0c972a46c
../../foodsg-233_cleaned/begedil/FQHRWN54DVC93SL8OBEEHOGF.jpg,begedil,all,near_duplicate,af9e1c613187585e
../../foodsg-233_cleaned/lychee/L5HY6LX56RJF3RMFU950530M.jpg,lychee,all,near_duplicate,afa96b639c94c149
../../foodsg-233_cleaned/spring rolls/EMK04SBRPGM8Y9HDYRBWG7IL.jpg,spring rolls,all,near_duplicate,afab971e9681f084
../../foodsg-233_cleaned/goreng pisang/GZPUBY0ULILTI9J8VSXD9EZY.jpg,goreng pisang,all,near_duplicate,afb1914297578c6a
../../foodsg-233_cleaned/fried chicken/P80VAIP0B3PLOQF19L1RIBBG.jpg,fried chicken,all,near_duplicate,afb7f0d8c4d8c340
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/4YQV8H17FVJOHN3XQOES2341.jpg","Rice, korean bulgogi beef",all,near_duplicate,afbc18ec62d26cc2
../../foodsg-233_cleaned/kway chap/WFBQK5MTX0L1SM1AV2J25946.jpg,kway chap,all,near_duplicate,afc2eb0ca40b6dcc
../../foodsg-233_cleaned/rojak/A89J3GUL18CB10XXK6IFHZWN.jpg,rojak,all,near_duplicate,afc6bb79d014c432
../../foodsg-233_cleaned/black pepper crab/7EJ3SMOZNGIQRPYJQOVSNLJM.jpg,black pepper crab,all,near_duplicate,afc987a186359734
../../foodsg-233_cleaned/kway chap/X4PIQN3UZU3MMAA229QDEZC4.jpg,kway chap,all,near_duplicate,afc9ab98b00f0717
../../foodsg-233_cleaned/rock melon/E8EPOB0G9SXHY04R4FELEW5Z.jpg,rock melon,all,near_duplicate,afcbd03d93348d30
../../foodsg-233_cleaned/Duck Rice/JBUVQXZBXDNHWKXY2C0FRX39.jpg,Duck Rice,all,near_duplicate,afccf40ec02dce2c
../../foodsg-233_cleaned/Fruit juice/88WDCA096DX3STX5PSOTM989.jpg,Fruit juice,all,near_duplicate,afcd402ad3b15297
../../foodsg-233_cleaned/mixed vegetables/6AIZPE5AQLCO6H1TAAZ8IL9R.jpg,mixed vegetables,all,near_duplicate,afcea2d91294f858
../../foodsg-233_cleaned/chicken chop/KWPKWI44TSM95PYK2I3N2YXH.jpg,chicken chop,all,near_duplicate,afd2d40a352fd254
../../foodsg-233_cleaned/Kway Teow/NOB68CWDLXK4SD69NHW5IXB7.jpg,Kway Teow,all,near_duplicate,afd4bd6ac520b027
../../foodsg-233_cleaned/mixed grills/SKPYUH6NYB22HQ9LGRWHCOZ4.jpg,mixed grills,all,near_duplicate,afd6901c4b659e32
../../foodsg-233_cleaned/egg tart/K6E0ENL8JP9WD06AHPFC8ZDR.jpg,egg tart,all,near_duplicate,afdaf42d82649296
../../foodsg-233_cleaned/kuih bahulu/5JHY92R79RNVWJ03CY6ACOLS.jpg,kuih bahulu,all,near_duplicate,afe0fb05c32586a5
../../foodsg-233_cleaned/black pepper crab/CBAO15X8ZIK5Y4EQ60I64Z56.jpg,black pepper crab,all,near_duplicate,afe4a4431c4bd85d
../../foodsg-233_cleaned/bak chor mee/WS6E6XHDOELS1FN8PYCYT8GA.jpg,bak chor mee,all,near_duplicate,afe5e740814b8de8
../../foodsg-233_cleaned/Instant Cereal Drink/T6HZVXJS1D9YHDBXK9B4O9I2.jpg,Instant Cereal Drink,all,near_duplicate,afe81292c4c8d71f
../../foodsg-233_cleaned/Kway Teow/6HN37LBB50O8P2RYU35WS9AX.jpg,Kway Teow,all,near_duplicate,affed081694a9568
../../foodsg-233_cleaned/biscuit/TIVYL7RIPO652S0CXNZRDO15.jpg,biscuit,all,near_duplicate,b036cfcd3032c9cd
../../foodsg-233_cleaned/biscuit/GLAOSFECU45XOMHBRS1W730Y.jpg,biscuit,all,near_duplicate,b036cfcd3032c9cd
../../foodsg-233_cleaned/Nuts/K56WI1KGHAX4Y5Y00IMGM885.jpg,Nuts,all,near_duplicate,b03ccec3c7cc3938
../../foodsg-233_cleaned/rojak/Y0GIAJPDHSA2SK4UXF8PH7KA.jpg,rojak,all,near_duplicate,b097d43a0bb963d2
../../foodsg-233_cleaned/Snacks and Chips/0ODAOJOOJL1HL5Q5P35EK76M.jpg,Snacks and Chips,all,near_duplicate,b09ecf61c76c9892
../../foodsg-233_cleaned/passion fruit/YS8GUQ7NGUWJP62L8G2Q6B8T.jpg,passion fruit,all,near_duplicate,b0a9b796c8e20b9e
../../foodsg-233_cleaned/begedil/R4RYUHFA1ZAOERURFKC1NWBS.jpg,begedil,all,near_duplicate,b0b2cbcdb6d82c4a
../../foodsg-233_cleaned/oyster omelette/VP1LZB8AUSG681NKIJO40PQ1.jpg,oyster omelette,all,near_duplicate,b0b2efa4b8ad9491
../../foodsg-233_cleaned/muesli/0I29EETR7AKWCJI3LP9HWGXB.jpg,muesli,all,near_duplicate,b0c798cccf32cb98
../../foodsg-233_cleaned/satay bee hoon/AXECBESIWDLBC4JNVMXVV442.jpg,satay bee hoon,all,near_duplicate,b0ce1f383c87a49e
../../foodsg-233_cleaned/muesli/VYC50PC4LOVQJ266SHQYBY6L.jpg,muesli,all,near_duplicate,b0cf98cdcf32c918
../../foodsg-233_cleaned/bee hoon/ANK1AJGWKNN5G1I2LBGV4KVI.jpg,bee hoon,all,near_duplicate,b0dac02f0fe91ace
../../foodsg-233_cleaned/siew mai/I52AVRZA5TT70SG40R48DZEW.jpg,siew mai,all,near_duplicate,b0dcee2b9585e22c
../../foodsg-233_cleaned/mixed vegetables/6D75QOD50PBOS3C6GBCPEX98.jpg,mixed vegetables,all,near_duplicate,b0de8ab179704e1b
../../foodsg-233_cleaned/hokkien prawn mee/GFVSFTSLJLKM65SZ5XNS7RZ8.jpg,hokkien prawn mee,all,near_duplicate,b0f4c3299f269c63
../../foodsg-233_cleaned/vadai/AU9EHXHMEQ5E7TR6XTPJJUTQ.jpg,vadai,all,near_duplicate,b11717c6ead3032e
../../foodsg-233_cleaned/bak kwa/W2BHIM7SBK5JW7BOFOJSLEHR.jpg,bak kwa,all,near_duplicate,b1205f1f3958b365
../../foodsg-233_cleaned/tom yum noodle soup/AXAZ10JM9LWSAMK2SIQB5JRF.jpg,tom yum noodle soup,all,near_duplicate,b161cfc6b01ee31c
../../foodsg-233_cleaned/breakfast cereal/MOI864NLMLP8HXYJZJO0QEIY.jpg,breakfast cereal,all,near_duplicate,b17219b8b2eab6a2
../../foodsg-233_cleaned/Peanut Pancake/7XA4L4G26K4D661WSXMHU3UJ.jpg,Peanut Pancake,all,near_duplicate,b1a68a29f443e957
../../foodsg-233_cleaned/baked beans/QTIE1XMCVK1D6FVAYIVMS2FZ.jpg,baked beans,all,near_duplicate,b1b163999c6f9a24
../../foodsg-233_cleaned/kueh lapis baked/2WLQCBUHKZQDO7WGI4OFNNHB.jpg,kueh lapis baked,all,near_duplicate,b1b39919ea863d45
../../foodsg-233_cleaned/Alcoholic Beverage/W5UYSDSM19HZ9I7OZSJBSB8Y.jpg,Alcoholic Beverage,all,near_duplicate,b1c7638f9e386560
../../foodsg-233_cleaned/bakso/P54ZEBTWO46EZ8DVNHDPONRM.jpg,bakso,all,near_duplicate,b1cbcb386667922c
../../foodsg-233_cleaned/ice kacang/8UVJIAH3VXEE3SPZC3VEMNGW.jpg,ice kacang,all,near_duplicate,b1d51f1c1cb5c1c3
../../foodsg-233_cleaned/Kway Teow/G8GT9RIJCH1CD9G46Z3I7JCI.jpg,Kway Teow,all,near_duplicate,b1d9fc44d09d85c9
../../foodsg-233_cleaned/Grapefruit/AT1WMBQSMOABOIKRNCV4PN5Q.jpg,Grapefruit,all,near_duplicate,b1e6960cc9b9c798
../../foodsg-233_cleaned/Kway Teow/NF6YPWU3QDB5ZL7WWMDXO05V.jpg,Kway Teow,all,near_duplicate,b1e8cbf40e927887
../../foodsg-233_cleaned/chwee kueh/ON8LTQ24OE4WH68QE4V2BT5G.jpg,chwee kueh,all,near_duplicate,b1ecdb86d034ca93
../../foodsg-233_cleaned/Fried Noodles/P5SS5WSG494YO30TW5BQW22T.jpg,Fried Noodles,all,near_duplicate,b1fb6aaa1d10543e
../../foodsg-233_cleaned/rock melon/UUCV9BGA0WLKP39OZNQHF7DP.jpg,rock melon,all,near_duplicate,b2173c4eec6bc41c
../../foodsg-233_cleaned/passion fruit/FU3D4J8VBKTAJN9744G7UOL1.jpg,passion fruit,all,near_duplicate,b22dbdc5ed4818e8
../../foodsg-233_cleaned/fish head curry/K90CVHUSDV2G5IH4RBJB4T4K.jpg,fish head curry,all,near_duplicate,b236ed2dd05282f9
../../foodsg-233_cleaned/Duck Rice/LVOHA9ZHF1UXHZCP5Q89LCIP.jpg,Duck Rice,all,near_duplicate,b2b0e151cb2aaf65
../../foodsg-233_cleaned/begedil/15CKCII6204H7RTMFB4BGILN.jpg,begedil,all,near_duplicate,b2b1bcdcc0dcb249
../../foodsg-233_cleaned/hotplate tofu/FAL6CU07PEUEBIYA96LRUWH0.jpg,hotplate tofu,all,near_duplicate,b2c6cd3930e6cb31
../../foodsg-233_cleaned/Bubble Milk Tea/BPTM429B840S1G9YSHSFNYY1.jpg,Bubble Milk Tea,all,near_duplicate,b2c848bd617bb459
../../foodsg-233_cleaned/pancake/C0GPPQ6YZR8GRPS7L5SVXEYG.jpg,pancake,all,near_duplicate,b2d785b98dbc0ec0
../../foodsg-233_cleaned/chilli crab/4AL5UXT616FGSDTLTSM7RJPV.jpg,chilli crab,all,near_duplicate,b2dac9d68db304c9
../../foodsg-233_cleaned/lontong/1OC1WL435FIZSJN4T3YXU57J.jpg,lontong,all,near_duplicate,b2f289786ea6989a
../../foodsg-233_cleaned/sirloin steak/54J5ZFZXNFAFNXBLJORQVYRD.jpg,sirloin steak,all,near_duplicate,b2f383897c0e643b
../../foodsg-233_cleaned/Laksa/CGXB0WJMISIRXH7N1BJHSJC7.jpg,Laksa,all,near_duplicate,b385959a461a5f69
../../foodsg-233_cleaned/honeydew/YB2NXVLU3JSADQ2VSGRMMYL5.jpg,honeydew,all,near_duplicate,b3859ced44338772
../../foodsg-233_cleaned/tutu kueh/4YQP1RFWGI8QVH1PNLVJE2ZK.jpg,tutu kueh,all,near_duplicate,b3866cc969f2c730
../../foodsg-233_cleaned/Alcoholic Beverage/IH90ZXGYW8KEJPPXH4D53GR9.jpg,Alcoholic Beverage,all,near_duplicate,b393cc9c33cc3389
../../foodsg-233_cleaned/tutu kueh/MZSRIH29KRTBDFEQ8UYRJUIF.jpg,tutu kueh,all,near_duplicate,b398cc7399669b24
../../foodsg-233_cleaned/french fries/KLU3PRIT76H9H8DTYB8RXAL8.jpg,french fries,all,near_duplicate,b39ec2698c8d3a1e
../../foodsg-233_cleaned/chwee kueh/G8KQZ6JG0D1JWJ05CQ7Q7QRA.jpg,chwee kueh,all,near_duplicate,b3cb0e967c18c167
../../foodsg-233_cleaned/chwee kueh/29WKJ42Z833N0PUZ03NTCFSD.jpg,chwee kueh,all,near_duplicate,b3cdd292cc8cec34
../../foodsg-233_cleaned/pineapple/VNVEDS95AFR77JHR4W2551I6.jpg,pineapple,all,near_duplicate,b3ce9899ce668c23
../../foodsg-233_cleaned/cereal prawns/BKVGKTPQ59KD4WPPHL5NYN0L.jpg,cereal prawns,all,near_duplicate,b3dc470b5c2363d1
../../foodsg-233_cleaned/sambal/KVDPQJ8EK7T0N721SIUW5WU5.jpg,sambal,all,near_duplicate,b3e88c1c7a1b2dcc
../../foodsg-233_cleaned/pancake/TK60WFWDKCPG0661X8DUIY52.jpg,pancake,all,near_duplicate,b3f5c042953f70e1
../../foodsg-233_cleaned/longan/789NEL9WZ9RPNAY3J129RYIP.jpg,longan,all,near_duplicate,b41bc928e48efcc6
../../foodsg-233_cleaned/kaya toast/KUTYYCG56OXJNQ031ALUB600.jpg,kaya toast,all,near_duplicate,b41ea56fc12a36d8
../../foodsg-233_cleaned/chwee kueh/OQHWG2Q97QXNA43HUGUKG637.jpg,chwee kueh,all,near_duplicate,b464de9830c14ffc
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/CI8X7OWJLZOO25WB3EYICC41.jpg","Rice, korean bulgogi beef",all,near_duplicate,b483cb3c8a712ecd
../../foodsg-233_cleaned/rojak/GKTEHHNQRKT5S648375YRFXU.jpg,rojak,all,near_duplicate,b487f0c30b293f3a
../../foodsg-233_cleaned/mixed vegetables/O6YW1AS0TKE4M58CB5LHASGY.jpg,mixed vegetables,all,near_duplicate,b491e9de42259e3c
../../foodsg-233_cleaned/blueberries/5CTMPP9V0PICNIRTHS3EEWO3.jpg,blueberries,all,near_duplicate,b492c23d39e6e499
../../foodsg-233_cleaned/lychee/B28F6XHOJER3NZW7Y8HECAAN.jpg,lychee,all,near_duplicate,b493c76c9238cbe4
../../foodsg-233_cleaned/ayam penyet/5VAL4EQKFRZ53F406B46C61K.jpg,ayam penyet,all,near_duplicate,b493f8a5801d58fe
../../foodsg-233_cleaned/Peanut Pancake/GIYK2Y2OLG3PT3MB9WIGVE8T.jpg,Peanut Pancake,all,near_duplicate,b4a5255ad19ad639
../../foodsg-233_cleaned/dumpling/2QB32AWGT0TTNM9IUHGH9IZU.jpg,dumpling,all,near_duplicate,b4b439162cc1af6b
../../foodsg-233_cleaned/chwee kueh/ALTU9ML74F6DPNVELABFBGXN.jpg,chwee kueh,all,near_duplicate,b4e0cd9f33f8c031
../../foodsg-233_cleaned/Soft boiled eggs/WSNYGXBMKN844CIWKQLATON3.jpg,Soft boiled eggs,all,near_duplicate,b4e33387b38ccc4c
../../foodsg-233_cleaned/dumpling/MVE4B8YBXYUMIRAW39PES6KV.jpg,dumpling,all,near_duplicate,b4e38e915f6cc0c9
../../foodsg-233_cleaned/strawberry/QSJDKI5Z7Y4C4C5JYGNCQ143.jpg,strawberry,all,near_duplicate,b4e393873b2ca5a4
../../foodsg-233_cleaned/satay bee hoon/O6173UN328FVZAQVS69X2N9G.jpg,satay bee hoon,all,near_duplicate,b4e59e60db066d13
../../foodsg-233_cleaned/oyster omelette/CXVBXLOWYPO8UKW8DTNI7E45.jpg,oyster omelette,all,near_duplicate,b4f1c19c8bc6eb03
../../foodsg-233_cleaned/blueberries/WVBAAHGICHU5M2L61RQCK4YC.jpg,blueberries,all,near_duplicate,b4f9e998178e0563
../../foodsg-233_cleaned/Kway Teow/R8ZI4QLPH8TFTW4HJRQY8UGG.jpg,Kway Teow,all,near_duplicate,b502089f3f1c5afa
../../foodsg-233_cleaned/chai tow kuay/14T93DPW69XKJY1R800JKC4K.jpg,chai tow kuay,all,near_duplicate,b50ad22dc8756ad3
../../foodsg-233_cleaned/Lor mee/D7IETMT17W5HAXHUK90RLINK.jpg,Lor mee,all,near_duplicate,b510122f0f747df2
../../foodsg-233_cleaned/Kway Teow/QH3N2F8DL4SBDV5UTHIBCLCJ.jpg,Kway Teow,all,near_duplicate,b51ec213093e3e3d
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/ZMOQ7O3307SYG36VFRBE0UB0.jpg","Rice, korean bulgogi beef",all,near_duplicate,b522c82d4db27cd3
../../foodsg-233_cleaned/mango pudding/A7HDIC50QUX43ET5U6UP7BPY.jpg,mango pudding,all,near_duplicate,b59ac2619873d34e
../../foodsg-233_cleaned/Kway Teow/F3Z0SOP5R51UJ6FPNB2C2YY2.jpg,Kway Teow,all,near_duplicate,b59d864b1e6c63b0
../../foodsg-233_cleaned/singapore sling/WLRQ89BA5YH31LPEXU7A8R9R.jpg,singapore sling,all,near_duplicate,b5a996d0caa5a9a9
../../foodsg-233_cleaned/mushroom soup/M72QL6MWZMQ8S70TVL8DA5ZW.jpg,mushroom soup,all,near_duplicate,b5adc2ad6a952895
../../foodsg-233_cleaned/Mee rebus/PKCQNTE752T7R7MRWNE3FMPL.jpg,Mee rebus,all,near_duplicate,b5b5f7ca40522b85
../../foodsg-233_cleaned/cereal prawns/RBPKSUEL6C08PBJFNYU4WC5J.jpg,cereal prawns,all,near_duplicate,b5c3c28ece1c9c78
../../foodsg-233_cleaned/Apple/10Y2Y71EBVI1OJZHFTT45OCY.jpg,Apple,all,near_duplicate,b5d2b8c93218db87
../../foodsg-233_cleaned/chwee kueh/07PIJJOFNHUV8BKPWXD15EOO.jpg,chwee kueh,all,near_duplicate,b5efc2906e1b8525
../../foodsg-233_cleaned/Chinese fritters/395I6OX0SAOFX0ZUSQWKHNQB.jpg,Chinese fritters,all,near_duplicate,b61ecfe0f062313a
../../foodsg-233_cleaned/mee pok/YR5Q78B1Z1WE4I2KXIO3DW3U.jpg,mee pok,all,near_duplicate,b62a6b99fcc13885
../../foodsg-233_cleaned/lontong/0D58KCCAHOSPDZM3WWU0MTJ5.jpg,lontong,all,near_duplicate,b644c14b163e6f36
../../foodsg-233_cleaned/mee pok/957HFNF2PZM063MPUWO99SSO.jpg,mee pok,all,near_duplicate,b67681391ff87884
../../foodsg-233_cleaned/sausage rolls/KRIONGQ95SPSY4KN1HG969GY.jpg,sausage rolls,all,near_duplicate,b681769acec8991e
../../foodsg-233_cleaned/pineapple/TJ8LC65PE8SF54NP1238BZR7.jpg,pineapple,all,near_duplicate,b693c90cdb6c8c63
../../foodsg-233_cleaned/Mee goreng/AXYMX1G89X3E9N3VS8KXHU3K.jpg,Mee goreng,all,near_duplicate,b694dc58bb8ee025
../../foodsg-233_cleaned/longan/I03W8N806H2IHN829WYLKUDN.jpg,longan,all,near_duplicate,b6988c6dc12367f1
../../foodsg-233_cleaned/cherries/C64UYFXCOUJD1DRQC3J2IKLD.jpg,cherries,all,near_duplicate,b6989301c8df1b7c
../../foodsg-233_cleaned/Prawn Noodle/AH98UZ8ZO03Q9EBU9VGVW2VH.jpg,Prawn Noodle,all,near_duplicate,b6b2ae1760d71193
../../foodsg-233_cleaned/mixed vegetables/CGFFSA7XCDR8ZVRQS7Y4D3UP.jpg,mixed vegetables,all,near_duplicate,b6c1db786806cc8f
../../foodsg-233_cleaned/oyster omelette/7VNJF2YCLOO7QFMM7UTUN3X3.jpg,oyster omelette,all,near_duplicate,b6ce33a1d7478924
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/00HN6Z5F3Q5ON9YZ3E1B5PTF.jpg","Rice, korean bulgogi beef",all,near_duplicate,b6cfdd38c07a8c60
../../foodsg-233_cleaned/chicken rice/CR5SURLFR6AGRNSLPUZ8LVG5.jpg,chicken rice,all,near_duplicate,b6d0cb216e36ce31
../../foodsg-233_cleaned/rock melon/WQJ83HHL2ZK7N5CEGZQGLOIX.jpg,rock melon,all,near_duplicate,b6dccc5a74731894
../../foodsg-233_cleaned/Claypot Rice/QXJW01C5XZDJVI2GXYHJG9PF.jpg,Claypot Rice,all,near_duplicate,b6dd400d66ab70cb
../../foodsg-233_cleaned/rambutan/820J75WKHLWI188P5O94LZYF.jpg,rambutan,all,near_duplicate,b6e293586496ac75
../../foodsg-233_cleaned/pear/68U0V1U5VTQXJ5HZU62164JW.jpg,pear,all,near_duplicate,b6e6c80b8fcc3c98
../../foodsg-233_cleaned/Mee kuah/BQVR0QF2KW2UH502JM93FIM4.jpg,Mee kuah,all,near_duplicate,b712d44f4169c736
../../foodsg-233_cleaned/Prawn Noodle/S14S7JME3ZNN59YUR2VLFGPJ.jpg,Prawn Noodle,all,near_duplicate,b78cd0355259cb96
../../foodsg-233_cleaned/drunken prawn/OB5LPJED1SBJXOQ4DCLSOAUD.jpg,drunken prawn,all,near_duplicate,b796265521eb2db0
../../foodsg-233_cleaned/bak kwa/J887IB54Z0UCU8YZ3MNJFDZL.jpg,bak kwa,all,near_duplicate,b7c3f4c3a4e780a4
../../foodsg-233_cleaned/Udon/79ZT8UNFV44XWYOFQSGSZ4R2.jpg,Udon,all,near_duplicate,b7c4329f7098c335
../../foodsg-233_cleaned/canned Fruit salad/N3OYOYYAG9PWJTQS26MD6PXY.jpg,canned Fruit salad,all,near_duplicate,b7c59be264f0d1c0
../../foodsg-233_cleaned/biscuit/JS4GDVU5SJHSM9ZN6L88JIAQ.jpg,biscuit,all,near_duplicate,b7c66433c619c39a
../../foodsg-233_cleaned/cherries/MNX8SRN0IQUV4SW2SMCNPS8T.jpg,cherries,all,near_duplicate,b84197fb11a5bb12
../../foodsg-233_cleaned/bakso/XOMQBBJL08KQCU7A3S8BJ5XL.jpg,bakso,all,near_duplicate,b8431f9812c67cde
"../../foodsg-233_cleaned/Bee hoon, soto/WXDABI0T83JEC4N4S2HYZMQL.jpg","Bee hoon, soto",all,near_duplicate,b84b4735d84da53a
../../foodsg-233_cleaned/canned Fruit salad/6MIDK4TG30VU4M12WWIQS0ZX.jpg,canned Fruit salad,all,near_duplicate,b84b9495934ace9e
../../foodsg-233_cleaned/bak kwa/0B3FJKGZ9F2U6R9Q64JNMD50.jpg,bak kwa,all,near_duplicate,b8708537c21bcbcd
../../foodsg-233_cleaned/Kway Teow/5HONVYLMV6XRYO07L0SPZO1A.jpg,Kway Teow,all,near_duplicate,b883820c9337f7b6
../../foodsg-233_cleaned/Fish and chips/T28QQZ2EUBB1W1R0QSLCAZG3.jpg,Fish and chips,all,near_duplicate,b898c5635ba56c4e
../../foodsg-233_cleaned/begedil/I54V2KMDUH5BLSTR3L7M0355.jpg,begedil,all,near_duplicate,b898cac40de23f8f
../../foodsg-233_cleaned/spring rolls/COHJ975D38MTYJ4M1EGTUMLS.jpg,spring rolls,all,near_duplicate,b899ab5387867899
../../foodsg-233_cleaned/french fries/C14LR14NMDA9O3X78RKPW7UE.jpg,french fries,all,near_duplicate,b899c6c65b3839c3
../../foodsg-233_cleaned/mangosteen/2SUZKXVSTJOQM6H7K63VLZ82.jpg,mangosteen,all,near_duplicate,b89cc74c9e33ca26
../../foodsg-233_cleaned/mango pudding/OTU3HW8SLNWNEGXD8PG4FD0U.jpg,mango pudding,all,near_duplicate,b89da0eedac3c407
../../foodsg-233_cleaned/Kueh Salat/O01VXLRMRVI3UP917R5HPNWQ.jpg,Kueh Salat,all,near_duplicate,b8b6c37f90f1a091
../../foodsg-233_cleaned/bak kwa/2O0Z8HJO8B2JLXLVON0DGM3O.jpg,bak kwa,all,near_duplicate,b8b6d0c08e0f4f9d
../../foodsg-233_cleaned/pitaya/ZPTMFE9WNJK5G6LPP48AJDAW.jpg,pitaya,all,near_duplicate,b8c0c137c669c77c
../../foodsg-233_cleaned/Alcoholic Beverage/3TC5E635P34RI54UNTS6TLDL.jpg,Alcoholic Beverage,all,near_duplicate,b8c5c827993cd32e
../../foodsg-233_cleaned/Kueh Salat/1303B45XC8DNC4QCQ96Z5UEV.jpg,Kueh Salat,all,near_duplicate,b8c687b1781eb946
../../foodsg-233_cleaned/black pepper crab/E7SB2Y73VFPBS1CGN01Z8AJT.jpg,black pepper crab,all,near_duplicate,b8c9834c4ee4aef2
../../foodsg-233_cleaned/Bubble Milk Tea/MR2XPVHYY920SUGTRRX3FN8J.jpg,Bubble Milk Tea,all,near_duplicate,b8cec731d9319e03
../../foodsg-233_cleaned/char siew/FEWI1PSWCZJ76YGGT6UXIVJR.jpg,char siew,all,near_duplicate,b8cee1c98e149d3a
../../foodsg-233_cleaned/yuseng/9NTQ0XUH3P60ZYSIFLVX01H4.jpg,yuseng,all,near_duplicate,b8d4cc38f18992dd
../../foodsg-233_cleaned/mixed vegetables/RIVHKILOELF72I66EPWYG194.jpg,mixed vegetables,all,near_duplicate,b8dee4c6739a9860
../../foodsg-233_cleaned/sambal stingray/T173PTJTBQWXG2PCLPCRS5YR.jpg,sambal stingray,all,near_duplicate,b8e2f12ab391999c
../../foodsg-233_cleaned/tom yum noodle soup/J215HM5GJUOLV4O51AFAJGXS.jpg,tom yum noodle soup,all,near_duplicate,b8e830b4b6863f8b
../../foodsg-233_cleaned/mushroom soup/M1MNR4D0N57YCA39KQCLL5C3.jpg,mushroom soup,all,near_duplicate,b8eac6878f813d94
../../foodsg-233_cleaned/pig organ soup/AVJP8DGQH09MDJ9MRFV0PXJX.jpg,pig organ soup,all,near_duplicate,b8f58fcaf1862612
../../foodsg-233_cleaned/chicken pie/29FPZCCT2OYO9ZLIFD8DPYFW.jpg,chicken pie,all,near_duplicate,b90171b2af7e9a42
../../foodsg-233_cleaned/bak kwa/BFX2CCLFYRT8W2GCHWT4HGPG.jpg,bak kwa,all,near_duplicate,b914cd6bd19b0ec4
"../../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/0FKI0XLQXVUB88D9VXLSKXUF.jpg","Rice, chicken katsu with Japanese curry",all,near_duplicate,b936067b4a6d50d6
../../foodsg-233_cleaned/bak kwa/138XMV1PW0E4CC1IGU7QYIJ2.jpg,bak kwa,all,near_duplicate,b959813adb37a262
../../foodsg-233_cleaned/Sweets/R8G71R3DYIQ6HZNZOIRO8X9U.jpg,Sweets,all,near_duplicate,b96dce92938cd065
../../foodsg-233_cleaned/muesli/YBABWIOQH2BBH4OE9CFEMLN9.jpg,muesli,all,near_duplicate,b996e4c9906c1737
../../foodsg-233_cleaned/Bubble Milk Tea/P30ZWIGIAP9BGGABVK8JT13M.jpg,Bubble Milk Tea,all,near_duplicate,b998c639f82749e2
../../foodsg-233_cleaned/rambutan/I355QG35ALLZ5ANLOMO0Z8U8.jpg,rambutan,all,near_duplicate,b99cc467d242e639
../../foodsg-233_cleaned/CNY love letter/YWSQQQO4L07TXA8DE7W5K6S2.jpg,CNY love letter,all,near_duplicate,b9b4c04aa5c77387
../../foodsg-233_cleaned/Grapefruit/IWZIS5FAP6UGDG1FUUHJ3EI7.jpg,Grapefruit,all,near_duplicate,b9cbc2251f326cc9
