path,label,split,md5,phash,predicted_label,num_models_agree,convnext_confidence
../foodsg-233_cleaned/Nuts/G2AIOQHV18312OOGUI74P02Y.jpg,Nuts,all,36db92784212405ae71f017e249d4913,36db92784212405ae71f017e249d4913,yam rice,2,0.5609
../foodsg-233_cleaned/Nuts/GLKDIR0IHLL6RJJEJ97NFADD.jpg,Nuts,all,6a10ead4f9ef0ba2eed3d5e1c6f406aa,6a10ead4f9ef0ba2eed3d5e1c6f406aa,muesli,2,0.7611
../foodsg-233_cleaned/Nuts/I2FRDJNM4DZYUUW780OVDS4R.jpg,Nuts,all,3765c0c9ad77b6d5fd87318d934f5e55,3765c0c9ad77b6d5fd87318d934f5e55,Chocolate,2,0.8836
../foodsg-233_cleaned/Nuts/IQY47AJR7HGR3SXG3E6HANJ1.jpg,Nuts,all,6a10ead4f9ef0ba2eed3d5e1c6f406aa,6a10ead4f9ef0ba2eed3d5e1c6f406aa,muesli,2,0.7195
../foodsg-233_cleaned/Nuts/L26MG08RRHIDK6JBINWWG8H7.jpg,Nuts,all,36db92784212405ae71f017e249d4913,36db92784212405ae71f017e249d4913,begedil,2,0.7294
../foodsg-233_cleaned/Nuts/NPPQ68CXSCDP9H4ZCCJUQ00N.jpg,Nuts,all,096c02844e58fd6c65973b7cf59a64bf,096c02844e58fd6c65973b7cf59a64bf,Snacks and Chips,2,0.9954
../foodsg-233_cleaned/Nuts/UV0ZVXR6PZAFKU8PD616E5XE.jpg,Nuts,all,3765c0c9ad77b6d5fd87318d934f5e55,3765c0c9ad77b6d5fd87318d934f5e55,Chocolate,2,0.8769
../foodsg-233_cleaned/Nuts/XEQP57LONJO9YRZ54FJVY4OS.jpg,Nuts,all,36db92784212405ae71f017e249d4913,36db92784212405ae71f017e249d4913,Instant Cereal Drink,2,0.5071
../foodsg-233_cleaned/Peanut Pancake/FIEZ17SXBN9NZ5558XQE17LB.jpg,Peanut Pancake,all,a647cbed81cf09962283f36a55fa5144,a647cbed81cf09962283f36a55fa5144,sausage rolls,2,0.9638
../foodsg-233_cleaned/Peanut Pancake/V5HA4ZWTJXAW3CAUNJUW0XUG.jpg,Peanut Pancake,all,a647cbed81cf09962283f36a55fa5144,a647cbed81cf09962283f36a55fa5144,kueh lapis baked,2,0.9417
../foodsg-233_cleaned/Persimmon/7JWZJPRT45TCWB8UT7POYNY5.jpg,Persimmon,all,12eb1a2f59a5a318857c2e04ef03f9cb,12eb1a2f59a5a318857c2e04ef03f9cb,Nuts,2,0.7549
../foodsg-233_cleaned/Persimmon/LSQH3HB9ZT9I6Q8UWR1EM36R.jpg,Persimmon,all,12eb1a2f59a5a318857c2e04ef03f9cb,12eb1a2f59a5a318857c2e04ef03f9cb,bak kwa,2,0.972
../foodsg-233_cleaned/Persimmon/YACFFKQHF418HJGO5V12E23X.jpg,Persimmon,all,12eb1a2f59a5a318857c2e04ef03f9cb,12eb1a2f59a5a318857c2e04ef03f9cb,Fruit juice,2,0.9819
"../foodsg-233_cleaned/Pilaf, pea/06YZL33LPCI23BKQHO83DNIG.jpg","Pilaf, pea",all,04e96b160bd9f4a7d47bc5d4ce581a76,04e96b160bd9f4a7d47bc5d4ce581a76,"Bee hoon, goreng",2,0.8358
"../foodsg-233_cleaned/Pilaf, pea/26KYCBGNTR2YRO8R2DCOW07P.jpg","Pilaf, pea",all,834e5d946598aa3f0316a1a993301050,834e5d946598aa3f0316a1a993301050,fried rice,2,0.8001
"../foodsg-233_cleaned/Pilaf, pea/5UE2DM1MGJT7RPQ8PTE7ECGV.jpg","Pilaf, pea",all,834e5d946598aa3f0316a1a993301050,834e5d946598aa3f0316a1a993301050,fried rice,2,0.852
"../foodsg-233_cleaned/Pilaf, pea/71J11PW1CBEXNRE5OZ56NNG7.jpg","Pilaf, pea",all,9863973f1e013a8cfa4beaff674a4faf,9863973f1e013a8cfa4beaff674a4faf,cooked brown rice,2,0.6135
"../foodsg-233_cleaned/Pilaf, pea/8VUBIXVP524ISABR51Q2UKET.jpg","Pilaf, pea",all,04e96b160bd9f4a7d47bc5d4ce581a76,04e96b160bd9f4a7d47bc5d4ce581a76,paella seafood,2,0.9686
"../foodsg-233_cleaned/Pilaf, pea/9FTL3LVJ6BDA602OKWV7IWL6.jpg","Pilaf, pea",all,e5b23aed9ba663fcb7f037803706adbe,e5b23aed9ba663fcb7f037803706adbe,buckwheat,2,0.7916
"../foodsg-233_cleaned/Pilaf, pea/AL4ZENBMRNDO0BAOYZ45OH92.jpg","Pilaf, pea",all,e5b23aed9ba663fcb7f037803706adbe,e5b23aed9ba663fcb7f037803706adbe,buckwheat,2,0.7724
"../foodsg-233_cleaned/Pilaf, pea/BG5D8RJPLBZA57NDYCBR61D4.jpg","Pilaf, pea",all,9863973f1e013a8cfa4beaff674a4faf,9863973f1e013a8cfa4beaff674a4faf,cooked brown rice,2,0.9728
"../foodsg-233_cleaned/Pilaf, pea/C0R6TVPV5ZE2O132BMLV3WRS.jpg","Pilaf, pea",all,a3478011c7d476f3df51482272504f84,a3478011c7d476f3df51482272504f84,Claypot Rice,2,0.6731
"../foodsg-233_cleaned/Pilaf, pea/I6ZH5EMRBVUO78CCL2KBHSVW.jpg","Pilaf, pea",all,a56afc42cea93bd3894be49b91d000a1,a56afc42cea93bd3894be49b91d000a1,muesli,2,0.7114
"../foodsg-233_cleaned/Pilaf, pea/KRKT7Z8QLA90POS9PJ6UHVUC.jpg","Pilaf, pea",all,04e96b160bd9f4a7d47bc5d4ce581a76,04e96b160bd9f4a7d47bc5d4ce581a76,green leafy vegetables,2,0.6616
"../foodsg-233_cleaned/Pilaf, pea/L3AMWGG2BLEXXOTZ22ACRM0O.jpg","Pilaf, pea",all,834e5d946598aa3f0316a1a993301050,834e5d946598aa3f0316a1a993301050,fried rice,2,0.755
"../foodsg-233_cleaned/Pilaf, pea/O82KRXOBVPIACYOJ8ROBVAYK.jpg","Pilaf, pea",all,834e5d946598aa3f0316a1a993301050,834e5d946598aa3f0316a1a993301050,fried rice,2,0.7801
"../foodsg-233_cleaned/Pilaf, pea/RGSAJ889ITC6U18S5JY6EX42.jpg","Pilaf, pea",all,e5b23aed9ba663fcb7f037803706adbe,e5b23aed9ba663fcb7f037803706adbe,buckwheat,2,0.5238
"../foodsg-233_cleaned/Pilaf, pea/Z9LGFSF16F0LQN9Y30EG00CI.jpg","Pilaf, pea",all,a56afc42cea93bd3894be49b91d000a1,a56afc42cea93bd3894be49b91d000a1,muesli,2,0.7272
../foodsg-233_cleaned/Pomelo/E467QKA7HIZSBSBFPW5R2IPL.jpg,Pomelo,all,6ce52264a8b1bb55945503f34c73c4c2,6ce52264a8b1bb55945503f34c73c4c2,salad,2,0.996
../foodsg-233_cleaned/Pomelo/HK5WOK4QXE4ZHY7D9QO3WWGS.jpg,Pomelo,all,f4148643e254ff4572d096b1b752b9d0,f4148643e254ff4572d096b1b752b9d0,Grapefruit,2,0.9614
../foodsg-233_cleaned/Pomelo/KB49P714OA59QFKTJLYTYMAM.jpg,Pomelo,all,6ce52264a8b1bb55945503f34c73c4c2,6ce52264a8b1bb55945503f34c73c4c2,pear,2,0.9983
../foodsg-233_cleaned/Pomelo/NMFGMXO8OH51HW44CK8QIEWP.jpg,Pomelo,all,6ce52264a8b1bb55945503f34c73c4c2,6ce52264a8b1bb55945503f34c73c4c2,guava,2,0.6953
../foodsg-233_cleaned/Pomelo/PCP8QK8L7V5OB7AAI8OO8RXK.jpg,Pomelo,all,6ce52264a8b1bb55945503f34c73c4c2,6ce52264a8b1bb55945503f34c73c4c2,blueberries,2,0.8748
../foodsg-233_cleaned/Porridge/0J78AEAJUOOMEKJSJ7G0Q2VC.jpg,Porridge,all,5ef399808c23d3fa27f3538ba4c77135,5ef399808c23d3fa27f3538ba4c77135,vegetable soup,2,0.9644
../foodsg-233_cleaned/Porridge/1AT357XYDJYEYQVRW56P6HCD.jpg,Porridge,all,5ef399808c23d3fa27f3538ba4c77135,5ef399808c23d3fa27f3538ba4c77135,buckwheat,2,0.9153
../foodsg-233_cleaned/Porridge/3MF3VZGUABADDW3A0CYT8FRE.jpg,Porridge,all,5ef399808c23d3fa27f3538ba4c77135,5ef399808c23d3fa27f3538ba4c77135,thunder tea rice,2,0.9838
../foodsg-233_cleaned/Porridge/4VRL30K88K0AA3SNQA063YCD.jpg,Porridge,all,829a7608e550c9d5fdbd8f48d6e7b5b1,829a7608e550c9d5fdbd8f48d6e7b5b1,cream soup,2,0.6467
../foodsg-233_cleaned/Porridge/AOSEBXUWQ4JKA921CJBPM98T.jpg,Porridge,all,5ef399808c23d3fa27f3538ba4c77135,5ef399808c23d3fa27f3538ba4c77135,Hor Fun,2,0.7963
../foodsg-233_cleaned/Porridge/CMNA41T36D2ZRRPIIS2FS9TJ.jpg,Porridge,all,829a7608e550c9d5fdbd8f48d6e7b5b1,829a7608e550c9d5fdbd8f48d6e7b5b1,cream soup,2,0.8284
../foodsg-233_cleaned/Porridge/GMID8ODTBVHBTVQD0YZEZYQ6.jpg,Porridge,all,5ef399808c23d3fa27f3538ba4c77135,5ef399808c23d3fa27f3538ba4c77135,Apricot,2,0.8654
../foodsg-233_cleaned/Porridge/IYD2J3JXDL6CNM3HHZ3X8JUZ.jpg,Porridge,all,5eae1261cae892f2c88fc5794a707867,5eae1261cae892f2c88fc5794a707867,sliced fish soup,2,0.9268
../foodsg-233_cleaned/Porridge/J1UAVL3GCL3ZOIJIN6QUVNR2.jpg,Porridge,all,829a7608e550c9d5fdbd8f48d6e7b5b1,829a7608e550c9d5fdbd8f48d6e7b5b1,cream soup,2,0.6667
../foodsg-233_cleaned/Porridge/NIU37Q3IC60XMSWMCXI6PD78.jpg,Porridge,all,5ef399808c23d3fa27f3538ba4c77135,5ef399808c23d3fa27f3538ba4c77135,Pomelo,2,0.6357
../foodsg-233_cleaned/Porridge/ORM0ENDS4W3D1PDXKBR1IJOI.jpg,Porridge,all,829a7608e550c9d5fdbd8f48d6e7b5b1,829a7608e550c9d5fdbd8f48d6e7b5b1,cream soup,2,0.7908
../foodsg-233_cleaned/Porridge/TFFAAHNOOVLSE5QP5YA4FL0K.jpg,Porridge,all,5ef399808c23d3fa27f3538ba4c77135,5ef399808c23d3fa27f3538ba4c77135,beef noodle soup,2,0.9999
../foodsg-233_cleaned/Porridge/WQYCLD827KS376Q5OQLBPVP8.jpg,Porridge,all,760fc69fea0940eddacaca55a340a31b,760fc69fea0940eddacaca55a340a31b,pig organ soup,2,0.9944
../foodsg-233_cleaned/Porridge/XK8WKXTAQJC19I7BRYLYVO4V.jpg,Porridge,all,5eae1261cae892f2c88fc5794a707867,5eae1261cae892f2c88fc5794a707867,sliced fish soup,2,0.9927
../foodsg-233_cleaned/Porridge/YN1D4QYR22LL67MJ3O93QQW6.jpg,Porridge,all,760fc69fea0940eddacaca55a340a31b,760fc69fea0940eddacaca55a340a31b,pig organ soup,2,0.5588
../foodsg-233_cleaned/Prawn Noodle/3CEXVB9MJV9JYPGK7BNGSHR6.jpg,Prawn Noodle,all,2a3f23acea6a1f29135dd0e318263ee6,2a3f23acea6a1f29135dd0e318263ee6,Udon,2,0.5512
../foodsg-233_cleaned/Prawn Noodle/BOWT140YI70XHPKD0PIPJMF3.jpg,Prawn Noodle,all,74f4d46b0fdd667269f6a121e0162d7a,74f4d46b0fdd667269f6a121e0162d7a,hokkien prawn mee,2,0.8748
../foodsg-233_cleaned/Prawn Noodle/DDWWWUXXJS3346OKZD0SFYDR.jpg,Prawn Noodle,all,7a09be95041ee57b4c49e9c72b076a4b,7a09be95041ee57b4c49e9c72b076a4b,Lor mee,2,0.8213
../foodsg-233_cleaned/Prawn Noodle/LPLIQJUI8T8Y3JGY3TZLH95O.jpg,Prawn Noodle,all,f34cd8ab41e2cca7da5a05c113591455,f34cd8ab41e2cca7da5a05c113591455,Mee kuah,2,0.8592
../foodsg-233_cleaned/Prawn Noodle/NIOM83ZJD6RDHB0NECJJB6HU.jpg,Prawn Noodle,all,2a3f23acea6a1f29135dd0e318263ee6,2a3f23acea6a1f29135dd0e318263ee6,Udon,2,0.5795
../foodsg-233_cleaned/Prawn Noodle/Q6SNSPOG93TXXSLTO8OU1D26.jpg,Prawn Noodle,all,7a09be95041ee57b4c49e9c72b076a4b,7a09be95041ee57b4c49e9c72b076a4b,Fried Noodles,2,0.836
../foodsg-233_cleaned/Prawn Noodle/RRIUNVLWMPIEL60AA761OM8S.jpg,Prawn Noodle,all,f34cd8ab41e2cca7da5a05c113591455,f34cd8ab41e2cca7da5a05c113591455,Mee kuah,2,0.653
../foodsg-233_cleaned/Prawn Noodle/XX7U5PX8DY1UTENYAA1HCHEG.jpg,Prawn Noodle,all,7a09be95041ee57b4c49e9c72b076a4b,7a09be95041ee57b4c49e9c72b076a4b,Laksa,2,0.8057
../foodsg-233_cleaned/Pung Kueh/54M2IV0L0VNVSTTFSOTOBYSB.jpg,Pung Kueh,all,c6da59b33233cd4ac6bb063b802c23a4,c6da59b33233cd4ac6bb063b802c23a4,Kueh Salat,2,0.6039
../foodsg-233_cleaned/Pung Kueh/CNDD361VHT1J2F6TYHIQFWWJ.jpg,Pung Kueh,all,7f770f131c388a25f425928a4697348b,7f770f131c388a25f425928a4697348b,Sweets,2,0.8177
../foodsg-233_cleaned/Pung Kueh/P10YWE5DRSMJ4C3Z9U91C40A.jpg,Pung Kueh,all,c6da59b33233cd4ac6bb063b802c23a4,c6da59b33233cd4ac6bb063b802c23a4,Kueh Salat,2,0.5454
"../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/AVDUTGOEH3X7ARJRAYQU5OE3.jpg","Rice, chicken katsu with Japanese curry",all,e4ba4bbfb1492fa7d2884536a74b0d5e,e4ba4bbfb1492fa7d2884536a74b0d5e,chicken masala,2,0.9131
"../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/BCYP5TSWCTLV61QBI73DGUWU.jpg","Rice, chicken katsu with Japanese curry",all,bb24297898df0aee157faf952481b413,bb24297898df0aee157faf952481b413,"Don, chicken teriyaki",2,0.699
"../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/FOW0NM8271P3HMTH0DNGPXHF.jpg","Rice, chicken katsu with Japanese curry",all,0b5dbbe9c12263436062ad96a5ffd5b9,0b5dbbe9c12263436062ad96a5ffd5b9,Katsudon,2,0.6791
"../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/HGGFEXMJNM2J1SMLWZT2LX2F.jpg","Rice, chicken katsu with Japanese curry",all,e4ba4bbfb1492fa7d2884536a74b0d5e,e4ba4bbfb1492fa7d2884536a74b0d5e,chicken masala,2,0.5866
"../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/I5R7HA57CM60JID30EQ13RRQ.jpg","Rice, chicken katsu with Japanese curry",all,675001158ac8f79e5d7fabd76f1031a8,675001158ac8f79e5d7fabd76f1031a8,fried chicken,2,0.8878
"../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/U4S09Y6Q17A7KEWOD0J7G2KU.jpg","Rice, chicken katsu with Japanese curry",all,0b5dbbe9c12263436062ad96a5ffd5b9,0b5dbbe9c12263436062ad96a5ffd5b9,Katsudon,2,0.6855
"../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/XC31KHOH2QHXBN9IJJ1SINQ0.jpg","Rice, chicken katsu with Japanese curry",all,675001158ac8f79e5d7fabd76f1031a8,675001158ac8f79e5d7fabd76f1031a8,cooked white rice,2,0.6075
"../foodsg-233_cleaned/Rice, chicken katsu with Japanese curry/Z62QZID2H8LG0PYUVJPQ71S6.jpg","Rice, chicken katsu with Japanese curry",all,bb24297898df0aee157faf952481b413,bb24297898df0aee157faf952481b413,"Don, chicken teriyaki",2,0.9936
"../foodsg-233_cleaned/Rice, korean bulgogi beef/0IM2OVB2QEIFVK154S6QALA5.jpg","Rice, korean bulgogi beef",all,5bb97b0586bafb20c40dd462705ea202,5bb97b0586bafb20c40dd462705ea202,sirloin steak,2,0.7415
"../foodsg-233_cleaned/Rice, korean bulgogi beef/1N2SH32LYBIMP713K3KRAM8V.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,"Don, chicken teriyaki",2,0.8404
"../foodsg-233_cleaned/Rice, korean bulgogi beef/2SJYOIGL342ZR1G64LAHJ7CM.jpg","Rice, korean bulgogi beef",all,5bb97b0586bafb20c40dd462705ea202,5bb97b0586bafb20c40dd462705ea202,sirloin steak,2,0.9216
"../foodsg-233_cleaned/Rice, korean bulgogi beef/315WYNWO0EB3G6PZGP4T54Q6.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,"Pilaf, pea",2,0.8649
"../foodsg-233_cleaned/Rice, korean bulgogi beef/3BKFNAIYZQXMJZPWAGIQ9XZI.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,mixed vegetables,2,0.5221
"../foodsg-233_cleaned/Rice, korean bulgogi beef/3IU9QK3ZDQZLWXDTMIFP8NGG.jpg","Rice, korean bulgogi beef",all,fc034a886b75385fe63cfe8f37eef310,fc034a886b75385fe63cfe8f37eef310,mixed grills,2,0.8572
"../foodsg-233_cleaned/Rice, korean bulgogi beef/4M5YVQ3WRJT835L2R3NLK6O6.jpg","Rice, korean bulgogi beef",all,5bb97b0586bafb20c40dd462705ea202,5bb97b0586bafb20c40dd462705ea202,sirloin steak,2,0.9206
"../foodsg-233_cleaned/Rice, korean bulgogi beef/6TKZXWBJY3C30A1VXI0JIMC8.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,Duck Rice,2,0.6251
"../foodsg-233_cleaned/Rice, korean bulgogi beef/7THUC6E1342MIRAAV6ZBWV4C.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,lamb chops,2,0.6252
"../foodsg-233_cleaned/Rice, korean bulgogi beef/8KGN8WZ668FNPBBWHJX92FSF.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,Hor Fun,2,0.9974
"../foodsg-233_cleaned/Rice, korean bulgogi beef/GSFRURU92689R3K96VBCVIDR.jpg","Rice, korean bulgogi beef",all,80783003c9cbf07e7453a3b15d914a79,80783003c9cbf07e7453a3b15d914a79,cooked brown rice,2,0.7411
"../foodsg-233_cleaned/Rice, korean bulgogi beef/K7L5NYRKEBFJ0NXBB1DJUY5V.jpg","Rice, korean bulgogi beef",all,aacff8a2db19646db8da867f5ed88494,aacff8a2db19646db8da867f5ed88494,char siew,2,0.6806
"../foodsg-233_cleaned/Rice, korean bulgogi beef/MXX5G8MZK8G0V80IC3M83D62.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,Porridge,2,0.6829
"../foodsg-233_cleaned/Rice, korean bulgogi beef/TGBP6G6EBJQIBQ8J7AU30JNI.jpg","Rice, korean bulgogi beef",all,5bb97b0586bafb20c40dd462705ea202,5bb97b0586bafb20c40dd462705ea202,sirloin steak,2,0.6036
"../foodsg-233_cleaned/Rice, korean bulgogi beef/VWEPJXLUPSGOCM8A18LB46G1.jpg","Rice, korean bulgogi beef",all,8ce137ed9d855e855a29f30ecb5cf9a6,8ce137ed9d855e855a29f30ecb5cf9a6,"Rice, with dakgalbi",2,0.7614
"../foodsg-233_cleaned/Rice, korean bulgogi beef/WXV9FRSLK2JMYMRTOVMQTPOM.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,pineapple,2,0.672
"../foodsg-233_cleaned/Rice, korean bulgogi beef/XK2K7AGSQ64US0CA1O7UEL6N.jpg","Rice, korean bulgogi beef",all,fc034a886b75385fe63cfe8f37eef310,fc034a886b75385fe63cfe8f37eef310,mixed grills,2,0.9953
"../foodsg-233_cleaned/Rice, korean bulgogi beef/ZQQ3VTHUFV3JPFU7CI76355Z.jpg","Rice, korean bulgogi beef",all,1b7aa11486d115535213ff12b4663532,1b7aa11486d115535213ff12b4663532,har cheong gai,2,0.9889
"../foodsg-233_cleaned/Rice, with dakgalbi/1GZ7PTOV94FQHSFZJC1H0KIS.jpg","Rice, with dakgalbi",all,e2d5f301080d1e652c2e0379d3b85793,e2d5f301080d1e652c2e0379d3b85793,hotplate tofu,2,0.8297
"../foodsg-233_cleaned/Rice, with dakgalbi/2Q33JSXQ0O1K0H2YOWIUVUQS.jpg","Rice, with dakgalbi",all,8ce137ed9d855e855a29f30ecb5cf9a6,8ce137ed9d855e855a29f30ecb5cf9a6,"Rice, korean bulgogi beef",2,0.7185
"../foodsg-233_cleaned/Rice, with dakgalbi/4DZTUDQY6OQLPIMH5KC2EJ64.jpg","Rice, with dakgalbi",all,0337ca8d7bd69f58ad2c0dd8f81b8944,0337ca8d7bd69f58ad2c0dd8f81b8944,sambal,2,0.6566
"../foodsg-233_cleaned/Rice, with dakgalbi/4NJF7U93LXW0DTAMX37EGO1Y.jpg","Rice, with dakgalbi",all,89aa37d200004b7a21277b9df2e8daec,89aa37d200004b7a21277b9df2e8daec,chicken masala,2,0.7927
"../foodsg-233_cleaned/Rice, with dakgalbi/66P8PVNGGP2NJIY0GMVF72P0.jpg","Rice, with dakgalbi",all,f3bc40d315428754f13fd79551a865e5,f3bc40d315428754f13fd79551a865e5,cooked brown rice,2,0.5744
"../foodsg-233_cleaned/Rice, with dakgalbi/9BV3M31JVD6J4WUG6T6M1G7O.jpg","Rice, with dakgalbi",all,f3bc40d315428754f13fd79551a865e5,f3bc40d315428754f13fd79551a865e5,sandwich,2,0.7369
"../foodsg-233_cleaned/Rice, with dakgalbi/D2QUWWSJT9E5QMEEGZ7OPFU4.jpg","Rice, with dakgalbi",all,f3bc40d315428754f13fd79551a865e5,f3bc40d315428754f13fd79551a865e5,"Pilaf, pea",2,0.9902
"../foodsg-233_cleaned/Rice, with dakgalbi/D52OY0KW1N25YE7I6UA5FUKY.jpg","Rice, with dakgalbi",all,f3bc40d315428754f13fd79551a865e5,f3bc40d315428754f13fd79551a865e5,Hor Fun,2,0.639
"../foodsg-233_cleaned/Rice, with dakgalbi/F98M0PPM6CUKZSQFQSOARWH3.jpg","Rice, with dakgalbi",all,f3bc40d315428754f13fd79551a865e5,f3bc40d315428754f13fd79551a865e5,Persimmon,2,0.6971
"../foodsg-233_cleaned/Rice, with dakgalbi/GG598ZA5NZ6S5Q53VIRL9LQ1.jpg","Rice, with dakgalbi",all,f3bc40d315428754f13fd79551a865e5,f3bc40d315428754f13fd79551a865e5,mixed vegetables,2,0.6093
"../foodsg-233_cleaned/Rice, with dakgalbi/J8AT9J3GXBVNXJOQXRVM83KF.jpg","Rice, with dakgalbi",all,0337ca8d7bd69f58ad2c0dd8f81b8944,0337ca8d7bd69f58ad2c0dd8f81b8944,sambal,2,0.5522
"../foodsg-233_cleaned/Rice, with dakgalbi/UQPAMYX0WY34GOK8QJ682QSJ.jpg","Rice, with dakgalbi",all,f3bc40d315428754f13fd79551a865e5,f3bc40d315428754f13fd79551a865e5,"Don, chicken teriyaki",2,0.6984
../foodsg-233_cleaned/Seafood Noodles Soup/2AIHFESEOHN1EP5WQTV6RZCS.jpg,Seafood Noodles Soup,all,c86d7597cf4761ac3e84e9cd29dce64f,c86d7597cf4761ac3e84e9cd29dce64f,bee hoon,2,0.8711
../foodsg-233_cleaned/Seafood Noodles Soup/3TE04ZLIVP714F4D7ERJNA4P.jpg,Seafood Noodles Soup,all,e44a11e970a24ea2df102b70d26ed4da,e44a11e970a24ea2df102b70d26ed4da,Hor Fun,2,0.8754
../foodsg-233_cleaned/Seafood Noodles Soup/64FHH26NL2TOCULHT6YZVBUQ.jpg,Seafood Noodles Soup,all,e44a11e970a24ea2df102b70d26ed4da,e44a11e970a24ea2df102b70d26ed4da,Laksa,2,0.6561
../foodsg-233_cleaned/Seafood Noodles Soup/7XQD42BLZ1GMX92NM6UVJNOD.jpg,Seafood Noodles Soup,all,b3a105715efa4f39299e950c23b398b4,b3a105715efa4f39299e950c23b398b4,Ban Mian,2,0.9207
../foodsg-233_cleaned/Seafood Noodles Soup/86Q1HWK09DNQYMUUQTC3FYD8.jpg,Seafood Noodles Soup,all,27a5cc2a1644061cf6a0bb99bcaa5ec6,27a5cc2a1644061cf6a0bb99bcaa5ec6,Fish Ball Noodles,2,0.8522
../foodsg-233_cleaned/Seafood Noodles Soup/B757301AVIETDIMAHMVB1FPW.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.7534
../foodsg-233_cleaned/Seafood Noodles Soup/FFAWLJFNJPW7U68YCG2J6H1S.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.9649
../foodsg-233_cleaned/Seafood Noodles Soup/KLGKLFE4M0JXDB6SDGPY9Q1S.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.6426
../foodsg-233_cleaned/Seafood Noodles Soup/M5YNO9MQ3TRBHF5ZWDHQ6J7X.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.9677
../foodsg-233_cleaned/Seafood Noodles Soup/MFWO4J0UEPKDJRD4766UHGAD.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.987
../foodsg-233_cleaned/Seafood Noodles Soup/MOXERM0PO343NLK79E3SYV87.jpg,Seafood Noodles Soup,all,e44a11e970a24ea2df102b70d26ed4da,e44a11e970a24ea2df102b70d26ed4da,bakso,2,0.7866
../foodsg-233_cleaned/Seafood Noodles Soup/TP4RIV5YD8VN4XBAMELEMFB2.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.6944
../foodsg-233_cleaned/Seafood Noodles Soup/UNX6IEB8UEQ4U63PVIWG6ARS.jpg,Seafood Noodles Soup,all,b3a105715efa4f39299e950c23b398b4,b3a105715efa4f39299e950c23b398b4,Ban Mian,2,0.5408
../foodsg-233_cleaned/Seafood Noodles Soup/VXYLLWLQP2WN6NIR590V8JSS.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.6802
../foodsg-233_cleaned/Seafood Noodles Soup/XB1MJEZ51GX3T0L2CNW49XOO.jpg,Seafood Noodles Soup,all,e44a11e970a24ea2df102b70d26ed4da,e44a11e970a24ea2df102b70d26ed4da,chilli crab,2,0.6249
../foodsg-233_cleaned/Seafood Noodles Soup/XR1LHQ2AIWHL0A1BSAVBQBH3.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.8067
../foodsg-233_cleaned/Seafood Noodles Soup/XYCMWGU0JKIFFAYUK5FCOJE1.jpg,Seafood Noodles Soup,all,23c2708ad559a1eed5baa053e0cb28bb,23c2708ad559a1eed5baa053e0cb28bb,sliced fish soup,2,0.6021
../foodsg-233_cleaned/Seafood Noodles Soup/YC0E946CBQCEMKFECPR0BJUI.jpg,Seafood Noodles Soup,all,c86d7597cf4761ac3e84e9cd29dce64f,c86d7597cf4761ac3e84e9cd29dce64f,bee hoon,2,0.5363
